boyfriend_salary_inr,days_since_last_fight,mood_score,num_discounts,festival_season,bf_no_count_24h,insta_scroll_minutes,shopping_duration_hours,friends_count,last_item_promises,credit_limit_remaining,bf_stress_level,temperature_c,trending_brand_score,mall_crowd_index,shopping_bill_inr
180761.8018379956,4,7.823974029589774,3,0,2,167.20756057510297,1.6665057619944799,4,9,111235.17077794504,29.71892526657318,23.59943270010691,0.7579680991142934,62.90536169918245,77005.79815485854
160109.02947327713,12,3.082733188006329,9,0,3,26.365510057438453,4.379973967107665,5,5,128251.57062978613,73.10862193957945,16.988505577043764,3.2485838663279,33.31462657954041,77224.53554147191
55034.96741335416,27,3.52989107959269,13,1,17,1.5904759267177138,5.3114797095199195,2,0,62840.538835012514,22.376633736220697,26.14716998958352,8.813043865829094,7.41266660767832,30520.35430111342
104009.78067086615,24,6.473748579373649,9,0,12,196.76457011139323,5.396800193666246,1,8,126538.90744129974,72.19388061326374,27.26321790258419,8.317935468494174,13.801989351500566,54248.585220009176
27884.67784170118,5,0.7816397251941354,0,0,9,223.97177767855192,4.572841622892914,2,6,121449.18915187422,21.20651173684608,42.02757033818159,8.257601673192315,91.53680535023642,26424.650760807825
47772.10857215861,17,6.246261010526961,14,0,15,230.8440530835589,2.296682308298342,1,3,49036.46334762016,96.31611983772012,13.08981192513883,0.46714065198295573,83.88009233647007,24198.514661565398
142948.81158364183,2,9.137239250720532,4,1,16,28.55333395667328,1.597578576904098,2,8,75299.92170153727,52.12565246191815,28.19653251276913,8.823859417600502,37.07131698887836,62809.6396702986
154057.18806340708,1,0.9376427778132679,15,1,10,93.86050849030794,3.2582206684395745,0,9,92624.92655774337,40.18560027878873,38.809489107655885,2.5319643419538638,69.1376869743987,70179.77142590327
194151.7518381578,19,2.52997295081781,5,1,20,29.357106635081188,3.72430727576124,2,0,115267.82064324357,40.0491868854008,30.590184179133608,0.12086995045655691,9.283668825088597,85381.60493509783
78648.56446486735,9,0.1368148880722042,14,1,18,224.24241268745536,0.11819056853648213,3,3,146603.45811057382,54.12613020617635,20.120344841869827,7.107784037842578,30.924826824659345,46131.987925659705
86682.7470862764,21,5.17989997140969,3,0,7,108.53506302332771,1.9428573504199143,2,3,91985.24935521047,70.4667979720053,40.10028322895002,6.628308327944495,58.909647651160945,40715.51815179326
104520.04602964543,4,7.309601999119122,12,1,9,218.37289527268388,2.201355793053094,2,4,16184.909888302538,26.122383494422273,17.89301148097121,9.958726121724998,55.31439945072698,44877.731208138786
54104.84463517142,3,9.263982097923963,2,1,4,108.98306212512894,2.548951165079006,5,0,105136.52009435199,74.80139187497272,44.49953005388818,1.045833748120889,44.61720063986778,33958.66733330398
43385.8709603849,22,3.680296052247869,6,1,4,21.791121815572232,0.5718196939375617,2,2,28974.209155682613,27.656503037554558,25.670293316872858,4.689842746293462,18.32404960098947,20413.393060969527
105626.88672066807,6,1.4875124719070931,16,0,5,85.76356554031032,5.4832880102995,0,3,143922.2130371451,70.9231621471478,26.195385834247837,8.685717653022142,8.877870822108381,57174.98144112741
60843.68282915914,1,0.2908456569282858,5,0,0,233.14264012428657,5.659553683518605,0,2,144854.55034150826,5.239168346606393,34.52110315253996,0.4033580552188265,92.70812650902648,38111.2394115058
140566.51904285187,24,3.2500621525374296,8,0,15,210.3633552919967,5.138384105287148,4,4,129147.00046977983,49.75222817872144,31.79649498132725,0.24259654941164777,8.913957117495041,67912.33247441518
98687.34539701953,21,5.1222781248863445,9,0,2,123.3200961320867,5.025971587514817,4,5,16423.91727686733,21.31113852118104,43.7560277537549,2.709777267754696,17.429954947089676,44462.6287291033
169882.07529041075,28,9.00773402914693,5,1,5,78.91983111612306,0.7695822054213073,3,10,148215.77810816007,78.44495066814208,21.344504282948478,9.121426649067848,75.48158140522642,79856.03497992083
146047.71836040483,18,2.164515317302315,12,0,8,39.36496929533587,4.835516721795851,2,3,58319.38723369078,5.067781657953452,14.403110341396916,4.969614652401539,10.283080303829717,60806.29795958973
76225.99544876738,14,7.81299123657416,6,1,7,33.088540684580636,2.1324156361331865,2,9,110670.41215396562,47.72017356332636,24.233253523997735,3.874522120591195,86.20229135477076,40809.83021582842
169806.7642511362,20,4.8091984822586165,11,0,16,37.373842918535686,0.9526824136094612,0,4,65929.32305677737,94.37959114262789,15.780047382877214,9.102814817604173,85.65210199097686,70285.81971556414
164857.58434942435,24,8.675350159306905,16,1,12,127.69105015821174,4.013076057265582,0,0,79291.50097686384,53.13548199078875,32.66522849764727,6.015819890216515,96.23050359992035,71747.91111902166
89746.10822543141,19,8.630651496556291,15,1,1,167.90425618132036,4.749132853673813,3,9,34115.50167008904,30.710940502584137,18.00799754303774,9.59337645370823,31.51634011438864,42315.38569490811
71899.05870744394,9,8.576945926150895,4,1,9,71.13725519066143,1.4982523507398846,4,4,135519.71731799174,81.59139420245478,24.319595974598627,5.571729196498506,91.61795171032217,44465.497899390226
142849.19071549558,27,4.013452249706534,14,0,15,236.21739899784467,1.1277784118515641,1,0,105393.6099859053,71.89282599272843,35.08327991153494,2.285630024177788,32.48790137218299,64890.30265901375
45155.447049675764,21,3.4620945414850803,15,1,4,112.03254839024548,0.7218592176289103,0,10,88368.21339135595,0.10650684006030531,13.41173838778634,0.27870447825256495,40.254104465595866,26522.566900376794
55983.476445519496,27,2.0728863420430477,11,1,2,142.93995117403676,4.495001731138687,4,2,32913.12775007461,3.0226406080565815,44.19068073094138,0.6749123500906984,25.970100979547194,29292.460975845574
21325.208555180994,17,2.2842902519499364,15,0,10,128.63519108296384,3.0772314904202114,4,7,64486.72557877668,13.910882026561545,44.15542446141789,8.006300604225864,5.495519252280845,17252.519551219124
161646.3879503849,13,6.162292654815128,8,0,9,185.04748896169735,4.504934509321859,1,3,62590.73949329899,35.987174878002634,21.214239475878323,6.233806481658675,97.91529851776826,67717.95536178406
139673.15418656578,26,9.619411783787651,1,1,9,224.55048883511432,2.132328161438611,3,2,16907.03020552799,26.308529457715924,14.111792798486478,5.038559034519485,18.691856358766756,56929.43576087205
146929.76815274032,18,6.059588560606095,12,1,13,203.36442641910364,2.7194788550515083,3,5,92928.32518313569,6.867968024723892,20.6205184792347,3.997642159901079,87.43278276634798,68685.5394559323
160531.22558395422,24,4.123174826804004,19,1,13,123.561715189772,0.20768417341737133,1,0,88826.62798709463,38.691119419256296,32.38513069802873,3.063323552840939,3.3502229069252154,68674.00534116721
102604.83959690119,27,2.4242200610142373,10,1,7,225.22936806907524,3.4564973400381946,3,9,87471.55233342628,10.329104577115844,14.764549537480102,6.965433583320181,35.445000343407706,50059.863724001596
122373.41527152088,8,6.519694932222345,11,0,8,100.49950530973595,4.056868622274356,1,7,70476.17995864572,70.4135312162049,19.318263699466122,6.60818613449698,9.024746526479621,57336.48658440585
45163.45966297834,5,2.1094538860603085,14,0,17,17.71083321768323,5.592524862969491,4,7,35589.62453649676,60.412401446941885,13.108722230865533,2.2941964858572996,52.90201611937647,26599.813885543335
40615.413236475215,4,0.9337606511665508,17,1,16,31.837863953480053,5.7266552216181115,3,10,92976.98001422262,38.59304326408742,38.459875216161734,3.4198372123465703,72.89030838213884,28119.52600326959
140312.5331222849,18,0.9353998950407705,10,0,3,228.50842993714767,1.5485494842196839,4,5,77022.12659256907,30.642556739414374,30.068136410341182,0.004751822315126608,60.75884194459793,62669.48397415851
104797.31710576385,25,8.504593713023924,6,1,4,225.61233374982172,3.2520187852431706,1,7,93751.51974151695,25.070197976123353,44.802385160864574,2.324834672501005,60.479312292508844,51533.24359060548
121742.49916661398,30,3.822556170266563,13,1,12,219.29233311221765,3.7366720814289227,2,3,40182.954194432845,12.231021509327821,21.750256709919253,9.064139260615843,10.925023807945522,54959.76840886745
157699.79433488462,1,9.40340101024508,14,1,10,180.35625711175942,1.33347445286028,4,7,67858.73609702509,31.75959502634741,13.250747932882197,8.223470197803495,22.682070364444197,70361.80864213644
134249.29760010634,0,4.96741779588298,14,1,13,163.02759474979322,1.1092128096855294,4,8,124294.65452130156,7.113250754388279,24.791000612016198,8.571058479410882,84.00151902053697,66692.89096722947
119644.29211843925,21,6.91506083828526,12,1,16,201.0287151113519,1.1760586700497189,1,8,95295.79052344152,48.3106633409277,26.24394356794375,0.6592834343887144,95.48293833423406,55993.18016363141
120657.28893417444,8,8.269517146477149,20,0,7,106.87191844667146,3.3670712819015893,0,9,8778.127273314622,95.7555377943196,44.7117296511919,6.286690144376978,49.4920077683109,53693.42959465374
74711.0176512702,14,8.744891729976343,5,0,5,131.36210620318548,5.894476359290837,5,2,105674.16909637886,81.52959645911466,30.36185084476756,6.087162016566124,99.08498544850436,43701.34444966975
25547.210222229092,2,1.6254947555958321,6,0,0,215.59680895239765,1.117522834156507,2,8,118531.48599035638,94.36793660321973,12.443070436149188,6.586449193156492,6.290742103813296,22563.11387535443
98609.13006182523,2,2.1667341741020554,17,0,4,13.62681067037081,5.096998594837121,0,1,37229.54143933194,27.102872423593528,36.18117327496846,2.6475772105041107,18.737622094099006,40904.175991103075
58625.241107515256,16,1.500916792149417,3,0,20,135.18101250493612,0.05925923236241637,3,9,85372.81605582907,41.75670894347054,25.463034656033003,9.751329882798107,52.768452959343435,30186.73462887221
93535.15587043451,21,4.455505905298658,17,0,12,91.48747243378489,4.2829651899692305,1,4,136861.04902545054,73.04154415278704,35.48166054977078,4.665818742895325,23.836228494446164,53404.54076015708
173612.5531882699,27,1.5503454292007335,5,1,18,133.33585096634127,2.715430844793519,3,10,10182.484828034387,33.377915039449256,43.22544670733736,0.7426859689076659,21.69372704283977,65472.03381647239
62109.10745576133,14,6.508653750142246,14,0,11,229.74432771819352,0.09724192271793375,2,8,119143.0079912538,12.899712281083954,41.36521559023002,6.501217516155128,84.06044886175117,37935.939071605084
30494.49350403188,20,3.6282693333933738,17,1,19,188.56152169464184,5.569052626207724,3,1,121016.47196730423,51.203071252803056,35.40108589556938,0.3200950815900361,4.215745724084952,26407.642979771328
70649.10056395938,26,9.640715200591846,18,1,19,114.37330164803994,0.28744296359105115,2,3,133754.3422950239,95.79190331982252,44.582719881100616,6.337629668318594,8.576974212943988,44306.259710935046
72846.87639800305,13,8.165871862280783,12,1,6,163.39519329692473,1.8810501066266425,0,8,142942.23456539755,76.85540574300914,34.26216478606611,0.41283949783602725,14.003584841385308,44340.1300407944
139144.9726508411,6,7.242801116381315,4,0,16,135.09863561417473,0.1821989162923443,5,5,43340.2653903947,29.745451634313213,27.53394037950212,0.9752590900170954,45.684640841491756,54594.20328117817
120265.7874214301,25,6.8871267852972995,7,0,2,47.32346971557202,5.754086278713108,4,10,43982.40923563638,29.62051790945852,11.83587433263539,3.7071171000454495,81.37558638660394,54270.0441504882
161101.67763915443,0,0.3960521816735485,14,0,6,109.45254245090663,3.9107835802670023,0,4,116105.93917664707,3.404122478296623,34.740095178741115,3.399947077188863,41.69014001138556,71066.2502198439
139576.43725892977,8,0.8368559531676201,13,1,8,26.614234962503545,0.7643185406829387,5,10,95173.74573420666,68.3835117041129,24.88649385339069,1.5535317820158223,18.120101366104414,61603.4115679586
93149.6350592127,4,4.321109882857554,6,0,2,109.52228108083366,4.1903611575985495,4,5,34008.74888431692,3.6910456697232363,17.011101035592596,5.358655505232761,84.09612918708008,40940.69670730025
166523.66923988625,19,9.14700131162832,12,0,1,105.45666071992906,5.882859665474538,4,7,49108.269521280185,49.327701954812056,22.18370949101243,5.056406354023429,75.73257366183049,70297.83711788691
50055.1255833867,8,0.9402818194241236,19,0,5,167.59810134564097,3.116528334107676,0,9,100296.70081642346,86.2648984211308,35.11249997423792,6.585563637382103,92.04464983705081,31759.47816281609
24088.173164094886,10,4.201394731278773,1,0,6,64.66263850395953,1.5589197173433842,3,6,94564.71255310983,62.168005328290185,15.861945256926731,5.744562306309865,44.34013647321496,21663.26234629628
36208.614939615516,20,7.939149132691952,11,1,8,94.32372079400224,3.4959166573959948,1,0,125600.71787028466,58.277172284857706,30.902905637194813,6.726048676273485,44.26773129265364,28510.022328333693
150024.68310736105,9,3.197928002295143,11,1,11,98.78067125460711,3.696274553421331,4,10,63013.46455663816,13.419650923379155,18.34621603065886,9.451587682196628,61.378407746908834,64281.647881419114
103137.90144524974,11,9.293823888051495,17,1,1,41.208938366663006,2.9117486050220904,0,9,97021.3992341561,9.890882414073998,11.850428307623083,0.9200939280435438,59.89219633660059,53218.046714638745
49028.92022604832,15,9.346998322993574,5,1,13,175.80424813756034,5.32174766248276,4,8,130597.0934814784,51.35394302706061,42.54753987176905,7.299834009281952,58.46102922563665,34186.70594021274
110188.05951860544,3,0.5697398553351096,3,0,5,160.62745456372642,3.4793937221290387,3,1,111448.64096428668,96.45012162824604,32.85661674796907,5.053959208852491,29.620798650462177,54069.422392490516
47416.178488370315,28,6.164030372427945,9,1,17,96.18544198422495,4.144817095751146,5,10,142380.590179387,33.22989159249157,23.366040585208545,3.490101425936011,5.200821098807595,36677.53901762151
145337.6675139925,30,1.4557210405749277,6,1,16,38.01643151888092,4.2287899953889045,2,1,8700.497872991697,42.992616957346364,13.90913895735511,1.1426678290771242,8.02527486048723,55870.02565054645
100308.12960332552,22,4.410107246280885,18,1,12,188.96922176572468,2.640659933048859,1,4,128585.31341165786,34.77582720977023,22.907427359781373,7.172837445151444,8.48445923255735,51475.930669986825
88583.82069736684,3,8.978044341647406,16,1,12,166.30379450721273,2.2449552631073937,1,10,80594.67911399138,26.78339320431965,33.21231605381503,1.2998554161231923,46.98993069229523,42910.92366767782
74272.17604661777,14,0.7336705711901514,8,0,7,159.4056851424311,4.247882310828967,4,1,145623.17531272362,17.31544410895296,17.26260226398965,5.806609780603708,0.08675246210373411,41958.63150759711
133450.86676139993,11,9.373605837588372,7,1,0,226.93538751286238,0.8880201934667342,5,6,127939.475607002,58.74492742603178,34.04634804001056,3.1377832305927136,13.828123377967316,64508.356226462936
85126.26989961028,5,9.944602217552688,0,1,12,192.8550690446246,3.3940825905198584,4,9,42267.38882228685,3.3763514008364526,29.039599078972124,2.7921275733112685,31.84719252797522,39553.6298383413
35776.98547689818,27,6.702456478501859,1,0,0,215.69426901132599,2.302654761433587,5,3,111431.61848958512,48.097559966260036,33.14883087057984,1.242010800879385,15.942298393339637,24512.903260300438
41241.062381692755,12,3.5627165702305064,11,0,17,182.5148200924719,2.4681133549485565,0,5,105444.79768797169,36.56112159122236,42.020999911361706,8.775090630430562,94.29352061702095,27681.446137607058
193141.57961891263,20,2.5101266088779473,13,0,8,178.91650912494978,5.067012633490663,3,8,135677.46073439537,18.9050101070543,33.35724238915659,4.8192530054066935,89.59602201945442,85021.03728129515
183544.52432736926,21,4.326076890757728,16,1,11,182.01665957323024,1.1697349391896399,5,4,69201.0730773288,55.1134394223648,25.63586040244454,6.261640251826025,94.13442143817524,80874.41905058986
145947.28408593492,9,1.7982661637882236,2,0,0,226.8958497597445,2.0725943134318694,4,5,112009.05717876082,42.59874093942953,44.537364554340755,3.0182228953400547,76.54845328864333,65805.14265251461
67856.59306271352,10,0.20056497425786302,3,1,7,125.99655969791085,3.5117128015318766,0,0,79496.48244085695,2.3965676834174277,41.62767870476162,3.8675165592660656,83.8444018097201,34342.14874331223
194451.7479225903,30,0.6273862611817704,11,1,6,98.51938253785163,1.806532110588443,0,10,58216.51763809575,59.183361900137776,34.3234119113535,1.3176883081403157,80.05261826241193,78920.5592715248
160175.16271384302,25,6.635656019988429,1,0,11,230.68673487416106,5.538416635099997,3,7,96294.0185491379,29.643677832983407,24.12417647378955,6.860563739715049,69.41767295793322,68538.9166462519
149040.23404861923,15,0.20755515349490272,17,0,4,232.5394946513448,3.099040780350542,4,10,106884.10764166119,57.429528445910684,10.22055021033632,9.17012642512174,33.22576922762772,69810.56467021868
100885.07038588196,16,3.014617540659584,9,0,5,209.3809827368488,2.4556521549071637,4,6,132479.98229208635,81.02657394809117,27.0596349730645,6.5874193967779355,73.02153593735913,50162.861468421164
69003.48113212863,0,6.763893883851917,12,1,10,137.92159212991336,3.9046241799486188,2,2,63385.52285358375,6.532402204458676,30.925193798150158,8.969775134566277,44.29350548665594,38609.366718759695
37350.37318762987,6,1.7477788614024037,16,0,11,150.41515347407872,3.299190096816229,5,6,49716.82981411578,59.866119279077125,37.34360076943848,0.1219581119042612,12.260527746612427,23591.52436807605
182468.4313778915,0,3.322770165198751,10,1,11,107.6971248805402,1.3428746092493953,4,10,73398.0442843569,23.48688252631945,28.760230795175474,6.022379084519684,70.7219734307115,78523.18646479938
102039.73217004999,24,0.3144160122980366,1,1,6,50.53540036284724,1.715774082478025,3,10,100686.09625707137,42.06200025616283,26.464351580206905,0.997080759886001,58.554323593908165,44602.043980800525
56425.40566314146,29,1.1242249713100771,4,1,14,24.263521499629064,5.529249246936645,0,0,100192.1681406792,14.5300252310696,33.8296650154425,0.6832504219339486,75.57888535396744,32946.38194868057
75072.19234711745,5,2.259252279613866,7,1,2,2.965040828512384,2.9292007660781327,1,6,148560.89302730892,79.35886363870598,11.342829161637097,9.504984174681177,3.8695241167749583,43527.87975772975
124259.52240954127,8,1.26176894408496,3,1,8,51.10618642589515,2.095193871047419,5,6,12044.219276810229,4.626088015536811,44.72891880520256,9.289801749222976,95.45724212439526,51433.174868351336
51819.10092906171,10,4.720599426608848,10,0,20,129.21890637347744,5.696551196573897,5,6,62467.81892947962,21.58029052159549,22.30265886348863,8.22197806586798,55.55232988696412,33073.914041596945
174190.57113662758,25,1.2694747576923826,0,0,12,216.3526019401462,3.69791067618199,5,5,73642.61975432065,67.66349407823314,40.73532992126624,5.018550866788672,87.23176177770918,72748.33606152065
156533.51537033782,12,3.0518203274449873,3,0,3,99.7045624290726,4.151773815275476,1,3,16023.908302692651,68.1657197127977,16.089804705220367,5.552153614485911,7.3099013955107095,61244.466559994085
149503.33207116864,1,7.235683146945461,16,1,12,153.80519664912222,1.6574285407591987,2,7,23995.81756307193,82.50404041491777,35.34072483693961,6.872194795260089,27.38947277475663,61953.23785850888
97776.74715951867,18,6.538527394976348,2,0,17,111.02355690617826,1.2045147512250087,4,5,113271.76396645639,89.52491347197497,17.942352795515525,8.166838302975124,52.39891837715091,49261.35174552924
132915.59132643975,4,3.829990823081414,0,0,6,3.2816501253700903,2.7417073666452016,0,2,22014.335130914005,24.133861542343414,21.81182595639155,6.8737140654418285,58.83133181326981,51895.69644570945
125137.6344042924,20,9.310880573252051,9,1,4,102.62326095661679,2.4883116194301467,1,6,80942.70439844491,92.96540344064952,14.703467419334858,0.6017442078947588,17.035313252410887,57421.459422399465
136972.3882798676,26,7.8722254898111945,18,0,6,89.00101102537303,4.730244635303322,1,9,136249.15040783043,82.24559807588963,44.987727097552444,1.8926604691746707,43.37407707438858,68634.7545553946
35199.97780518004,2,6.071765576567863,5,1,15,75.97147151783892,1.3413306476998041,5,0,125585.73460340053,68.58326735511285,22.52489194604182,6.809685270308023,72.30540373080903,27133.240202147696
94845.33239070974,30,4.367787020933898,8,1,14,73.3784136018261,3.6088378489561306,4,6,66073.02298849354,18.326444859552325,12.252884957130044,5.323653850509706,11.266916880809696,45000.88227250977
27490.551295140645,20,0.6003617908569581,15,0,13,36.560938361309795,2.732189788064876,2,10,149011.5651941218,72.94188280362663,17.517718632065026,1.0200495165585899,44.30611580591205,25094.707895888903
108918.34746401341,1,4.128527323264794,19,1,4,140.05517494302296,4.401030500180902,0,10,22990.679183457825,77.57023839377993,18.057018276261616,5.21784445528914,12.879243135015539,49308.69567147255
79375.01821990137,6,5.452662504366936,6,1,1,192.77618560178902,5.649268938512169,5,6,84742.18638192484,70.61768242204937,29.898412022808174,7.011827083431122,27.894933626678696,44529.635899121
46014.35399588844,5,9.910175143294474,3,1,1,199.8995904346888,1.0242341552221723,2,7,24922.715432135814,21.185939097839203,17.75965193029636,5.2257200205097645,49.29202587106045,23221.25838243387
38612.53419005929,27,9.516063069240625,5,1,10,64.42991322572627,5.101908297988735,1,6,43194.30027037064,46.167299908418315,42.91111198745255,1.5878692400291072,91.27551136154112,22482.31136102564
125776.02299198817,22,1.1221157996998654,17,0,1,68.87620469702952,4.813225269150089,0,3,59862.55084876383,62.113574366029134,10.384660373370279,4.69086353187527,43.750883318882096,54473.86820385478
50706.7343366395,11,9.792661415838639,7,1,19,68.20002149737842,4.048817266279319,4,10,126347.96752256769,10.161951781189638,21.23123103624778,3.18197079860973,94.83754993923215,35550.74472976422
186521.6213078235,16,7.546176298564561,18,1,7,38.593617759435624,0.9019821906976317,4,3,96663.40897942154,69.08833976119607,21.996113843007915,7.224632699590265,24.367866619911062,83293.10989941786
124591.0051460711,10,6.819356566773892,10,1,11,149.78834079002934,4.43370866424509,4,2,58100.80763103035,6.643928658994469,10.811223571434237,2.711381540601827,55.6045478891106,56858.865437838314
82436.56481627066,12,9.035609664286016,8,0,20,35.158733889726406,2.274138293417303,0,5,42184.82785563739,46.52305957558306,23.703079348210597,1.443541353842609,71.97439261223596,36269.380268444205
126364.78846665501,19,3.2505547746244448,15,0,10,95.55503657186718,5.819325449319856,4,2,138922.30080901444,55.37469003953676,15.432949657164581,6.245558856533275,64.98885268144417,65302.411432300454
24104.69678534555,6,3.993028234965632,20,0,10,130.23962945877636,2.640795712470501,3,4,119499.19476375743,71.67245175450894,14.840666272255287,6.415756780187133,68.91157889409476,23407.396772530567
192540.65838346016,23,8.709469515282928,15,0,1,162.54666657161775,0.9123029213183207,1,10,64501.69185773888,98.94986651823274,12.868970964358024,1.6408988856729123,55.98803345134075,82363.70397407873
106814.61864972205,29,1.039913007299147,4,0,6,232.1601300637746,4.6112953051814065,1,6,24449.048579656348,47.616412391221544,35.533495014807286,3.450754589199594,83.13284402049742,43944.96165122496
160892.34090505153,30,7.091598472198466,6,1,1,196.1133159400294,4.700929621625641,2,10,135730.08222210972,44.62432534029329,14.447183465842947,0.021046021091120082,0.9601508664942138,75487.24377184737
34891.399986038945,5,8.09822190492638,2,1,14,94.51253740340496,2.578504045904767,5,1,84373.65617761332,35.656045481247965,31.592332754674928,4.181553445916165,54.68986498287788,25626.933535145545
107598.49955086886,12,8.850629530438724,12,0,10,198.8881117815744,4.842315132193182,4,2,90241.72798484366,65.52920087687296,43.43997231320412,4.808627255753752,22.828766280594348,53217.63599047267
108327.25898381376,8,2.1917279132258596,20,0,2,67.36229121165468,3.795766308476553,1,0,18702.54680004141,77.71881004393698,14.478695495752701,3.9265386232448565,59.5854437928034,44614.44744349209
188808.76189549692,19,6.792464912077797,6,1,20,162.88256518419425,4.023835351939113,2,7,137455.86893712374,80.86048303353202,36.4578995121573,1.8079606033400197,52.6451935080801,86063.29707113274
122911.04942769356,10,0.8571796558783784,5,0,18,49.46876079677487,2.204074906126726,3,10,47791.68145499963,6.906711211224536,28.602742148880033,9.90917868906923,30.588722710326056,53175.41108246386
105228.09219025169,12,8.609623315819604,19,1,0,104.83189128200853,1.290431717391359,1,7,31341.33526918725,17.677847718857333,16.897574095906034,6.582578743112462,88.52103201694884,49609.13611713171
68055.61935654085,4,4.817993731787002,0,0,20,147.38164794572407,0.7744556551559678,3,4,61632.679783856634,61.085775030682676,20.34555922093939,5.207303753100639,76.26054612590585,32748.82729167863
79682.4195216594,17,6.241649839313531,4,1,13,194.84526718046567,4.566200870708132,4,4,82521.01080758007,40.69238552570839,10.439301805889334,8.463210991318387,27.050512693328432,42354.43925443884
